drug_name,excp_name,excp_drug_ratio,class
Sorafenib,tannic_acid,1,1
Sorafenib,tannic_acid,0.5,1
Sorafenib,tannic_acid,0.25,1
Sorafenib,candesartan_cilexetil,4,1
Sorafenib,candesartan_cilexetil,2,1
Sorafenib,candesartan_cilexetil,1,1
Sorafenib,candesartan_cilexetil,0.5,1
Sorafenib,candesartan_cilexetil,0.25,1
Sorafenib,indomethacin,4,1
Sorafenib,indomethacin,2,1
Sorafenib,indomethacin,1,1
Sorafenib,indomethacin,0.5,1
Sorafenib,indomethacin,0.25,0
Sorafenib,folic acid,4,0
Sorafenib,folic acid,2,0
Sorafenib,folic acid,1,0
Sorafenib,folic acid,0.5,0
Sorafenib,folic acid,0.25,0
Sorafenib,neotame,4,0
Sorafenib,neotame,2,0
Sorafenib,neotame,1,0
Sorafenib,neotame,0.5,0
Sorafenib,neotame,0.25,0
Sorafenib,octyl_gallate,4,0
Sorafenib,octyl_gallate,2,0
Sorafenib,octyl_gallate,1,0
Sorafenib,octyl_gallate,0.5,0
Sorafenib,octyl_gallate,0.25,0
Fulvestrant,Glycyrrhizin,4,1
Fulvestrant,Glycyrrhizin,2,1
Fulvestrant,Glycyrrhizin,1,1
Fulvestrant,Glycyrrhizin,0.5,1
Fulvestrant,Glycyrrhizin,0.25,1
Fulvestrant,congo_red,4,1
Fulvestrant,congo_red,2,1
Fulvestrant,congo_red,1,1
Fulvestrant,congo_red,0.5,1
Fulvestrant,congo_red,0.25,1
Fulvestrant,cholic_acid,4,0
Fulvestrant,cholic_acid,2,1
Fulvestrant,cholic_acid,1,1
Fulvestrant,cholic_acid,0.5,1
Fulvestrant,cholic_acid,0.25,0
Fulvestrant,glycocholic_acid,4,0
Fulvestrant,glycocholic_acid,2,0
Fulvestrant,glycocholic_acid,1,0
Fulvestrant,glycocholic_acid,0.5,0
Fulvestrant,glycocholic_acid,0.25,0
Fulvestrant,taurocholic acid,4,1
Fulvestrant,taurocholic acid,2,1
Fulvestrant,taurocholic acid,1,1
Fulvestrant,taurocholic acid,0.5,1
Fulvestrant,taurocholic acid,0.25,1
Fulvestrant,prednisone,4,0
Fulvestrant,prednisone,2,0
Fulvestrant,prednisone,1,0
Fulvestrant,prednisone,0.5,0
Fulvestrant,prednisone,0.25,0
Fulvestrant,budesonide,4,0
Fulvestrant,budesonide,2,0
Fulvestrant,budesonide,1,0
Fulvestrant,budesonide,0.5,0
Fulvestrant,budesonide,0.25,0
Fulvestrant,ursodiol,4,1
Fulvestrant,ursodiol,2,1
Fulvestrant,ursodiol,1,0
Fulvestrant,ursodiol,0.5,0
Fulvestrant,ursodiol,0.25,0
Fulvestrant,EvansBlue,4,1
Fulvestrant,EvansBlue,2,1
Fulvestrant,EvansBlue,1,1
Fulvestrant,EvansBlue,0.5,1
Fulvestrant,EvansBlue,0.25,1
Fulvestrant,tannic_acid,4,0
Fulvestrant,tannic_acid,2,1
Fulvestrant,tannic_acid,1,1
Fulvestrant,tannic_acid,0.5,1
Fulvestrant,tannic_acid,0.25,1
Fulvestrant,candesartan_cilexetil,4,1
Fulvestrant,candesartan_cilexetil,2,1
Fulvestrant,candesartan_cilexetil,1,1
Fulvestrant,candesartan_cilexetil,0.5,1
Fulvestrant,candesartan_cilexetil,0.25,1
Fulvestrant,indomethacin,4,1
Fulvestrant,indomethacin,2,1
Fulvestrant,indomethacin,1,1
Fulvestrant,indomethacin,0.5,0
Fulvestrant,indomethacin,0.25,0
Fulvestrant,folic acid,4,0
Fulvestrant,folic acid,2,0
Fulvestrant,folic acid,1,0
Fulvestrant,folic acid,0.5,0
Fulvestrant,folic acid,0.25,0
Fulvestrant,neotame,4,0
Fulvestrant,neotame,2,0
Fulvestrant,neotame,1,0
Fulvestrant,neotame,0.5,0
Fulvestrant,neotame,0.25,0
Fulvestrant,octyl_gallate,4,0
Fulvestrant,octyl_gallate,2,0
Fulvestrant,octyl_gallate,1,0
Fulvestrant,octyl_gallate,0.5,0
Fulvestrant,octyl_gallate,0.25,0
Lapatinib,Glycyrrhizin,4,1
Lapatinib,Glycyrrhizin,2,0
Lapatinib,Glycyrrhizin,1,0
Lapatinib,Glycyrrhizin,0.5,0
Lapatinib,Glycyrrhizin,0.25,0
Lapatinib,congo_red,4,0
Lapatinib,congo_red,2,1
Lapatinib,congo_red,1,1
Lapatinib,congo_red,0.5,1
Lapatinib,congo_red,0.25,1
Lapatinib,cholic_acid,4,0
Lapatinib,cholic_acid,2,0
Lapatinib,cholic_acid,1,0
Lapatinib,cholic_acid,0.5,0
Lapatinib,cholic_acid,0.25,0
Lapatinib,glycocholic_acid,4,0
Lapatinib,glycocholic_acid,2,0
Lapatinib,glycocholic_acid,1,0
Lapatinib,glycocholic_acid,0.5,0
Lapatinib,glycocholic_acid,0.25,0
Lapatinib,taurocholic acid,4,0
Lapatinib,taurocholic acid,2,0
Lapatinib,taurocholic acid,1,0
Lapatinib,taurocholic acid,0.5,0
Lapatinib,taurocholic acid,0.25,0
Lapatinib,prednisone,4,0
Lapatinib,prednisone,2,0
Lapatinib,prednisone,1,0
Lapatinib,prednisone,0.5,0
Lapatinib,prednisone,0.25,0
Lapatinib,budesonide,4,0
Lapatinib,budesonide,2,0
Lapatinib,budesonide,1,0
Lapatinib,budesonide,0.5,0
Lapatinib,budesonide,0.25,0
Lapatinib,ursodiol,4,0
Lapatinib,ursodiol,2,0
Lapatinib,ursodiol,1,0
Lapatinib,ursodiol,0.5,0
Lapatinib,ursodiol,0.25,0
Lapatinib,EvansBlue,4,0
Lapatinib,EvansBlue,2,0
Lapatinib,EvansBlue,1,0
Lapatinib,EvansBlue,0.5,0
Lapatinib,EvansBlue,0.25,0
Lapatinib,tannic_acid,4,0
Lapatinib,tannic_acid,2,0
Lapatinib,tannic_acid,1,0
Lapatinib,tannic_acid,0.5,0
Lapatinib,tannic_acid,0.25,0
Lapatinib,candesartan_cilexetil,4,0
Lapatinib,candesartan_cilexetil,2,0
Lapatinib,candesartan_cilexetil,1,0
Lapatinib,candesartan_cilexetil,0.5,0
Lapatinib,candesartan_cilexetil,0.25,0
Lapatinib,indomethacin,4,0
Lapatinib,indomethacin,2,0
Lapatinib,indomethacin,1,0
Lapatinib,indomethacin,0.5,0
Lapatinib,indomethacin,0.25,0
Lapatinib,folic acid,4,0
Lapatinib,folic acid,2,0
Lapatinib,folic acid,1,0
Lapatinib,folic acid,0.5,0
Lapatinib,folic acid,0.25,0
Lapatinib,neotame,4,0
Lapatinib,neotame,2,0
Lapatinib,neotame,1,0
Lapatinib,neotame,0.5,0
Lapatinib,neotame,0.25,0
Lapatinib,octyl_gallate,4,0
Lapatinib,octyl_gallate,2,0
Lapatinib,octyl_gallate,1,0
Lapatinib,octyl_gallate,0.5,0
Lapatinib,octyl_gallate,0.25,0
Docetaxel,Glycyrrhizin,4,0
Docetaxel,Glycyrrhizin,2,0
Docetaxel,Glycyrrhizin,1,0
Docetaxel,Glycyrrhizin,0.5,0
Docetaxel,Glycyrrhizin,0.25,0
Docetaxel,congo_red,4,0
Docetaxel,congo_red,2,0
Docetaxel,congo_red,1,0
Docetaxel,congo_red,0.5,0
Docetaxel,congo_red,0.25,0
Docetaxel,cholic_acid,4,0
Docetaxel,cholic_acid,2,0
Docetaxel,cholic_acid,1,0
Docetaxel,cholic_acid,0.5,0
Docetaxel,cholic_acid,0.25,0
Docetaxel,glycocholic_acid,4,0
Docetaxel,glycocholic_acid,2,0
Docetaxel,glycocholic_acid,1,0
Docetaxel,glycocholic_acid,0.5,0
Docetaxel,glycocholic_acid,0.25,0
Docetaxel,taurocholic acid,4,0
Docetaxel,taurocholic acid,2,0
Docetaxel,taurocholic acid,1,0
Docetaxel,taurocholic acid,0.5,0
Docetaxel,taurocholic acid,0.25,0
Docetaxel,prednisone,4,0
Docetaxel,prednisone,2,0
Docetaxel,prednisone,1,0
Docetaxel,prednisone,0.5,0
Docetaxel,prednisone,0.25,0
Docetaxel,budesonide,4,0
Docetaxel,budesonide,2,0
Docetaxel,budesonide,1,0
Docetaxel,budesonide,0.5,0
Docetaxel,budesonide,0.25,0
Docetaxel,ursodiol,4,0
Docetaxel,ursodiol,2,0
Docetaxel,ursodiol,1,0
Docetaxel,ursodiol,0.5,0
Docetaxel,ursodiol,0.25,0
Docetaxel,EvansBlue,4,0
Docetaxel,EvansBlue,2,0
Docetaxel,EvansBlue,1,0
Docetaxel,EvansBlue,0.5,0
Docetaxel,EvansBlue,0.25,0
Docetaxel,tannic_acid,4,0
Docetaxel,tannic_acid,2,0
Docetaxel,tannic_acid,1,0
Docetaxel,tannic_acid,0.5,0
Docetaxel,tannic_acid,0.25,0
Docetaxel,candesartan_cilexetil,4,1
Docetaxel,candesartan_cilexetil,2,1
Docetaxel,candesartan_cilexetil,1,1
Docetaxel,candesartan_cilexetil,0.5,1
Docetaxel,candesartan_cilexetil,0.25,1
Docetaxel,indomethacin,4,0
Docetaxel,indomethacin,2,0
Docetaxel,indomethacin,1,0
Docetaxel,indomethacin,0.5,0
Docetaxel,indomethacin,0.25,0
Docetaxel,folic acid,4,0
Docetaxel,folic acid,2,0
Docetaxel,folic acid,1,0
Docetaxel,folic acid,0.5,0
Docetaxel,folic acid,0.25,0
Docetaxel,neotame,4,0
Docetaxel,neotame,2,0
Docetaxel,neotame,1,0
Docetaxel,neotame,0.5,0
Docetaxel,neotame,0.25,0
Docetaxel,octyl_gallate,4,0
Docetaxel,octyl_gallate,2,0
Docetaxel,octyl_gallate,1,0
Docetaxel,octyl_gallate,0.5,0
Docetaxel,octyl_gallate,0.25,0
Taxol,Glycyrrhizin,4,0
Taxol,Glycyrrhizin,2,0
Taxol,Glycyrrhizin,1,0
Taxol,Glycyrrhizin,0.5,0
Taxol,Glycyrrhizin,0.25,0
Taxol,congo_red,4,0
Taxol,congo_red,2,1
Taxol,congo_red,1,1
Taxol,congo_red,0.5,1
Taxol,congo_red,0.25,1
Taxol,cholic_acid,4,0
Taxol,cholic_acid,2,0
Taxol,cholic_acid,1,0
Taxol,cholic_acid,0.5,0
Taxol,cholic_acid,0.25,0
Taxol,glycocholic_acid,4,0
Taxol,glycocholic_acid,2,0
Taxol,glycocholic_acid,1,0
Taxol,glycocholic_acid,0.5,0
Taxol,glycocholic_acid,0.25,0
Taxol,taurocholic acid,4,0
Taxol,taurocholic acid,2,0
Taxol,taurocholic acid,1,0
Taxol,taurocholic acid,0.5,0
Taxol,taurocholic acid,0.25,0
Taxol,prednisone,4,0
Taxol,prednisone,2,0
Taxol,prednisone,1,0
Taxol,prednisone,0.5,0
Taxol,prednisone,0.25,0
Taxol,budesonide,4,0
Taxol,budesonide,2,0
Taxol,budesonide,1,0
Taxol,budesonide,0.5,0
Taxol,budesonide,0.25,0
Taxol,ursodiol,4,0
Taxol,ursodiol,2,0
Taxol,ursodiol,1,0
Taxol,ursodiol,0.5,0
Taxol,ursodiol,0.25,0
Taxol,EvansBlue,4,0
Taxol,EvansBlue,2,1
Taxol,EvansBlue,1,1
Taxol,EvansBlue,0.5,1
Taxol,EvansBlue,0.25,1
Taxol,tannic_acid,4,0
Taxol,tannic_acid,2,0
Taxol,tannic_acid,1,0
Taxol,tannic_acid,0.5,0
Taxol,tannic_acid,0.25,0
Taxol,candesartan_cilexetil,4,1
Taxol,candesartan_cilexetil,2,1
Taxol,candesartan_cilexetil,1,1
Taxol,candesartan_cilexetil,0.5,0
Taxol,candesartan_cilexetil,0.25,0
Taxol,indomethacin,4,0
Taxol,indomethacin,2,0
Taxol,indomethacin,1,0
Taxol,indomethacin,0.5,0
Taxol,indomethacin,0.25,0
Taxol,folic acid,4,0
Taxol,folic acid,2,0
Taxol,folic acid,1,0
Taxol,folic acid,0.5,0
Taxol,folic acid,0.25,0
Taxol,neotame,4,0
Taxol,neotame,2,0
Taxol,neotame,1,0
Taxol,neotame,0.5,0
Taxol,neotame,0.25,0
Taxol,octyl_gallate,4,0
Taxol,octyl_gallate,2,0
Taxol,octyl_gallate,1,0
Taxol,octyl_gallate,0.5,0
Taxol,octyl_gallate,0.25,0
bleomycin,Glycyrrhizin,4,0
bleomycin,Glycyrrhizin,2,0
bleomycin,Glycyrrhizin,1,0
bleomycin,Glycyrrhizin,0.5,0
bleomycin,Glycyrrhizin,0.25,0
bleomycin,congo_red,4,0
bleomycin,congo_red,2,0
bleomycin,congo_red,1,0
bleomycin,congo_red,0.5,0
bleomycin,congo_red,0.25,0
bleomycin,cholic_acid,4,0
bleomycin,cholic_acid,2,0
bleomycin,cholic_acid,1,0
bleomycin,cholic_acid,0.5,0
bleomycin,cholic_acid,0.25,0
bleomycin,glycocholic_acid,4,0
bleomycin,glycocholic_acid,2,0
bleomycin,glycocholic_acid,1,0
bleomycin,glycocholic_acid,0.5,0
bleomycin,glycocholic_acid,0.25,0
bleomycin,taurocholic acid,4,0
bleomycin,taurocholic acid,2,0
bleomycin,taurocholic acid,1,0
bleomycin,taurocholic acid,0.5,0
bleomycin,taurocholic acid,0.25,0
bleomycin,prednisone,4,0
bleomycin,prednisone,2,0
bleomycin,prednisone,1,0
bleomycin,prednisone,0.5,0
bleomycin,prednisone,0.25,0
bleomycin,budesonide,4,0
bleomycin,budesonide,2,0
bleomycin,budesonide,1,0
bleomycin,budesonide,0.5,0
bleomycin,budesonide,0.25,0
bleomycin,ursodiol,4,0
bleomycin,ursodiol,2,0
bleomycin,ursodiol,1,0
bleomycin,ursodiol,0.5,0
bleomycin,ursodiol,0.25,0
bleomycin,EvansBlue,4,0
bleomycin,EvansBlue,2,0
bleomycin,EvansBlue,1,0
bleomycin,EvansBlue,0.5,0
bleomycin,EvansBlue,0.25,0
bleomycin,tannic_acid,4,0
bleomycin,tannic_acid,2,0
bleomycin,tannic_acid,1,0
bleomycin,tannic_acid,0.5,0
bleomycin,tannic_acid,0.25,0
bleomycin,candesartan_cilexetil,4,1
bleomycin,candesartan_cilexetil,2,1
bleomycin,candesartan_cilexetil,1,0
bleomycin,candesartan_cilexetil,0.5,0
bleomycin,candesartan_cilexetil,0.25,0
bleomycin,indomethacin,4,0
bleomycin,indomethacin,2,0
bleomycin,indomethacin,1,0
bleomycin,indomethacin,0.5,0
bleomycin,indomethacin,0.25,0
bleomycin,folic acid,4,0
bleomycin,folic acid,2,0
bleomycin,folic acid,1,0
bleomycin,folic acid,0.5,0
bleomycin,folic acid,0.25,0
bleomycin,neotame,4,0
bleomycin,neotame,2,0
bleomycin,neotame,1,0
bleomycin,neotame,0.5,0
bleomycin,neotame,0.25,0
bleomycin,octyl_gallate,4,0
bleomycin,octyl_gallate,2,0
bleomycin,octyl_gallate,1,0
bleomycin,octyl_gallate,0.5,0
bleomycin,octyl_gallate,0.25,0
(S)-10-Hydroxycamptothecin,Glycyrrhizin,4,0
(S)-10-Hydroxycamptothecin,Glycyrrhizin,2,0
(S)-10-Hydroxycamptothecin,Glycyrrhizin,1,0
(S)-10-Hydroxycamptothecin,Glycyrrhizin,0.5,0
(S)-10-Hydroxycamptothecin,Glycyrrhizin,0.25,0
(S)-10-Hydroxycamptothecin,congo_red,4,0
(S)-10-Hydroxycamptothecin,congo_red,2,0
(S)-10-Hydroxycamptothecin,congo_red,1,0
(S)-10-Hydroxycamptothecin,congo_red,0.5,0
(S)-10-Hydroxycamptothecin,congo_red,0.25,0
(S)-10-Hydroxycamptothecin,cholic_acid,4,0
(S)-10-Hydroxycamptothecin,cholic_acid,2,0
(S)-10-Hydroxycamptothecin,cholic_acid,1,0
(S)-10-Hydroxycamptothecin,cholic_acid,0.5,0
(S)-10-Hydroxycamptothecin,cholic_acid,0.25,0
(S)-10-Hydroxycamptothecin,glycocholic_acid,4,0
(S)-10-Hydroxycamptothecin,glycocholic_acid,2,0
(S)-10-Hydroxycamptothecin,glycocholic_acid,1,0
(S)-10-Hydroxycamptothecin,glycocholic_acid,0.5,0
(S)-10-Hydroxycamptothecin,glycocholic_acid,0.25,0
(S)-10-Hydroxycamptothecin,taurocholic acid,4,0
(S)-10-Hydroxycamptothecin,taurocholic acid,2,0
(S)-10-Hydroxycamptothecin,taurocholic acid,1,0
(S)-10-Hydroxycamptothecin,taurocholic acid,0.5,0
(S)-10-Hydroxycamptothecin,taurocholic acid,0.25,0
(S)-10-Hydroxycamptothecin,prednisone,4,0
(S)-10-Hydroxycamptothecin,prednisone,2,0
(S)-10-Hydroxycamptothecin,prednisone,1,0
(S)-10-Hydroxycamptothecin,prednisone,0.5,0
(S)-10-Hydroxycamptothecin,prednisone,0.25,0
(S)-10-Hydroxycamptothecin,budesonide,4,0
(S)-10-Hydroxycamptothecin,budesonide,2,0
(S)-10-Hydroxycamptothecin,budesonide,1,0
(S)-10-Hydroxycamptothecin,budesonide,0.5,0
(S)-10-Hydroxycamptothecin,budesonide,0.25,0
(S)-10-Hydroxycamptothecin,ursodiol,4,0
(S)-10-Hydroxycamptothecin,ursodiol,2,0
(S)-10-Hydroxycamptothecin,ursodiol,1,0
(S)-10-Hydroxycamptothecin,ursodiol,0.5,0
(S)-10-Hydroxycamptothecin,ursodiol,0.25,0
(S)-10-Hydroxycamptothecin,EvansBlue,4,0
(S)-10-Hydroxycamptothecin,EvansBlue,2,0
(S)-10-Hydroxycamptothecin,EvansBlue,1,0
(S)-10-Hydroxycamptothecin,EvansBlue,0.5,0
(S)-10-Hydroxycamptothecin,EvansBlue,0.25,0
(S)-10-Hydroxycamptothecin,tannic_acid,4,0
(S)-10-Hydroxycamptothecin,tannic_acid,2,0
(S)-10-Hydroxycamptothecin,tannic_acid,1,0
(S)-10-Hydroxycamptothecin,tannic_acid,0.5,0
(S)-10-Hydroxycamptothecin,tannic_acid,0.25,0
(S)-10-Hydroxycamptothecin,candesartan_cilexetil,4,0
(S)-10-Hydroxycamptothecin,candesartan_cilexetil,2,0
(S)-10-Hydroxycamptothecin,candesartan_cilexetil,1,0
(S)-10-Hydroxycamptothecin,candesartan_cilexetil,0.5,0
(S)-10-Hydroxycamptothecin,candesartan_cilexetil,0.25,0
(S)-10-Hydroxycamptothecin,indomethacin,4,0
(S)-10-Hydroxycamptothecin,indomethacin,2,0
(S)-10-Hydroxycamptothecin,indomethacin,1,0
(S)-10-Hydroxycamptothecin,indomethacin,0.5,0
(S)-10-Hydroxycamptothecin,indomethacin,0.25,0
(S)-10-Hydroxycamptothecin,folic acid,4,0
(S)-10-Hydroxycamptothecin,folic acid,2,0
(S)-10-Hydroxycamptothecin,folic acid,1,0
(S)-10-Hydroxycamptothecin,folic acid,0.5,0
(S)-10-Hydroxycamptothecin,folic acid,0.25,0
(S)-10-Hydroxycamptothecin,neotame,4,0
(S)-10-Hydroxycamptothecin,neotame,2,0
(S)-10-Hydroxycamptothecin,neotame,1,0
(S)-10-Hydroxycamptothecin,neotame,0.5,0
(S)-10-Hydroxycamptothecin,neotame,0.25,0
(S)-10-Hydroxycamptothecin,octyl_gallate,4,0
(S)-10-Hydroxycamptothecin,octyl_gallate,2,0
(S)-10-Hydroxycamptothecin,octyl_gallate,1,0
(S)-10-Hydroxycamptothecin,octyl_gallate,0.5,0
(S)-10-Hydroxycamptothecin,octyl_gallate,0.25,0
Erlotinib,Glycyrrhizin,4,0
Erlotinib,Glycyrrhizin,2,0
Erlotinib,Glycyrrhizin,1,0
Erlotinib,Glycyrrhizin,0.5,0
Erlotinib,Glycyrrhizin,0.25,0
Erlotinib,congo_red,4,0
Erlotinib,congo_red,2,0
Erlotinib,congo_red,1,0
Erlotinib,congo_red,0.5,1
Erlotinib,congo_red,0.25,1
Erlotinib,cholic_acid,4,0
Erlotinib,cholic_acid,2,0
Erlotinib,cholic_acid,1,0
Erlotinib,cholic_acid,0.5,0
Erlotinib,cholic_acid,0.25,0
Erlotinib,glycocholic_acid,4,0
Erlotinib,glycocholic_acid,2,0
Erlotinib,glycocholic_acid,1,0
Erlotinib,glycocholic_acid,0.5,0
Erlotinib,glycocholic_acid,0.25,0
Erlotinib,taurocholic acid,4,0
Erlotinib,taurocholic acid,2,0
Erlotinib,taurocholic acid,1,0
Erlotinib,taurocholic acid,0.5,0
Erlotinib,taurocholic acid,0.25,0
Erlotinib,prednisone,4,0
Erlotinib,prednisone,2,0
Erlotinib,prednisone,1,0
Erlotinib,prednisone,0.5,0
Erlotinib,prednisone,0.25,0
Erlotinib,budesonide,4,0
Erlotinib,budesonide,2,0
Erlotinib,budesonide,1,0
Erlotinib,budesonide,0.5,0
Erlotinib,budesonide,0.25,0
Erlotinib,ursodiol,4,0
Erlotinib,ursodiol,2,0
Erlotinib,ursodiol,1,0
Erlotinib,ursodiol,0.5,0
Erlotinib,ursodiol,0.25,0
Erlotinib,EvansBlue,4,0
Erlotinib,EvansBlue,2,0
Erlotinib,EvansBlue,1,0
Erlotinib,EvansBlue,0.5,0
Erlotinib,EvansBlue,0.25,0
Erlotinib,tannic_acid,4,0
Erlotinib,tannic_acid,2,0
Erlotinib,tannic_acid,1,0
Erlotinib,tannic_acid,0.5,0
Erlotinib,tannic_acid,0.25,0
Erlotinib,candesartan_cilexetil,4,0
Erlotinib,candesartan_cilexetil,2,1
Erlotinib,candesartan_cilexetil,1,0
Erlotinib,candesartan_cilexetil,0.5,0
Erlotinib,candesartan_cilexetil,0.25,0
Erlotinib,indomethacin,4,0
Erlotinib,indomethacin,2,0
Erlotinib,indomethacin,1,0
Erlotinib,indomethacin,0.5,0
Erlotinib,indomethacin,0.25,0
Erlotinib,folic acid,4,0
Erlotinib,folic acid,2,0
Erlotinib,folic acid,1,0
Erlotinib,folic acid,0.5,0
Erlotinib,folic acid,0.25,0
Erlotinib,neotame,4,0
Erlotinib,neotame,2,0
Erlotinib,neotame,1,0
Erlotinib,neotame,0.5,0
Erlotinib,neotame,0.25,0
Erlotinib,octyl_gallate,4,0
Erlotinib,octyl_gallate,2,0
Erlotinib,octyl_gallate,1,0
Erlotinib,octyl_gallate,0.5,0
Erlotinib,octyl_gallate,0.25,0
Camptothecin,Glycyrrhizin,4,0
Camptothecin,Glycyrrhizin,2,0
Camptothecin,Glycyrrhizin,1,0
Camptothecin,Glycyrrhizin,0.5,0
Camptothecin,Glycyrrhizin,0.25,0
Camptothecin,congo_red,4,0
Camptothecin,congo_red,2,0
Camptothecin,congo_red,1,0
Camptothecin,congo_red,0.5,0
Camptothecin,congo_red,0.25,0
Camptothecin,cholic_acid,4,0
Camptothecin,cholic_acid,2,0
Camptothecin,cholic_acid,1,0
Camptothecin,cholic_acid,0.5,0
Camptothecin,cholic_acid,0.25,0
Camptothecin,glycocholic_acid,4,0
Camptothecin,glycocholic_acid,2,0
Camptothecin,glycocholic_acid,1,0
Camptothecin,glycocholic_acid,0.5,0
Camptothecin,glycocholic_acid,0.25,0
Camptothecin,taurocholic acid,4,0
Camptothecin,taurocholic acid,2,0
Camptothecin,taurocholic acid,1,0
Camptothecin,taurocholic acid,0.5,0
Camptothecin,taurocholic acid,0.25,0
Camptothecin,prednisone,4,0
Camptothecin,prednisone,2,0
Camptothecin,prednisone,1,0
Camptothecin,prednisone,0.5,0
Camptothecin,prednisone,0.25,0
Camptothecin,budesonide,4,0
Camptothecin,budesonide,2,0
Camptothecin,budesonide,1,0
Camptothecin,budesonide,0.5,0
Camptothecin,budesonide,0.25,0
Camptothecin,ursodiol,4,0
Camptothecin,ursodiol,2,0
Camptothecin,ursodiol,1,0
Camptothecin,ursodiol,0.5,0
Camptothecin,ursodiol,0.25,0
Camptothecin,EvansBlue,4,0
Camptothecin,EvansBlue,2,0
Camptothecin,EvansBlue,1,0
Camptothecin,EvansBlue,0.5,0
Camptothecin,EvansBlue,0.25,0
Camptothecin,tannic_acid,4,0
Camptothecin,tannic_acid,2,0
Camptothecin,tannic_acid,1,0
Camptothecin,tannic_acid,0.5,0
Camptothecin,tannic_acid,0.25,0
Camptothecin,candesartan_cilexetil,4,0
Camptothecin,candesartan_cilexetil,2,0
Camptothecin,candesartan_cilexetil,1,0
Camptothecin,candesartan_cilexetil,0.5,0
Camptothecin,candesartan_cilexetil,0.25,0
Camptothecin,indomethacin,4,0
Camptothecin,indomethacin,2,0
Camptothecin,indomethacin,1,0
Camptothecin,indomethacin,0.5,0
Camptothecin,indomethacin,0.25,0
Camptothecin,folic acid,4,0
Camptothecin,folic acid,2,0
Camptothecin,folic acid,1,0
Camptothecin,folic acid,0.5,0
Camptothecin,folic acid,0.25,0
Camptothecin,neotame,4,0
Camptothecin,neotame,2,0
Camptothecin,neotame,1,0
Camptothecin,neotame,0.5,0
Camptothecin,neotame,0.25,0
Camptothecin,octyl_gallate,4,0
Camptothecin,octyl_gallate,2,0
Camptothecin,octyl_gallate,1,0
Camptothecin,octyl_gallate,0.5,0
Camptothecin,octyl_gallate,0.25,0
Sunitinib,Glycyrrhizin,4,0
Sunitinib,Glycyrrhizin,2,0
Sunitinib,Glycyrrhizin,1,0
Sunitinib,Glycyrrhizin,0.5,0
Sunitinib,Glycyrrhizin,0.25,0
Sunitinib,congo_red,4,0
Sunitinib,congo_red,2,0
Sunitinib,congo_red,1,0
Sunitinib,congo_red,0.5,0
Sunitinib,congo_red,0.25,0
Sunitinib,cholic_acid,4,0
Sunitinib,cholic_acid,2,0
Sunitinib,cholic_acid,1,0
Sunitinib,cholic_acid,0.5,0
Sunitinib,cholic_acid,0.25,0
Sunitinib,glycocholic_acid,4,0
Sunitinib,glycocholic_acid,2,0
Sunitinib,glycocholic_acid,1,0
Sunitinib,glycocholic_acid,0.5,0
Sunitinib,glycocholic_acid,0.25,0
Sunitinib,taurocholic acid,4,0
Sunitinib,taurocholic acid,2,0
Sunitinib,taurocholic acid,1,0
Sunitinib,taurocholic acid,0.5,0
Sunitinib,taurocholic acid,0.25,0
Sunitinib,prednisone,4,0
Sunitinib,prednisone,2,0
Sunitinib,prednisone,1,0
Sunitinib,prednisone,0.5,0
Sunitinib,prednisone,0.25,0
Sunitinib,budesonide,4,0
Sunitinib,budesonide,2,0
Sunitinib,budesonide,1,0
Sunitinib,budesonide,0.5,0
Sunitinib,budesonide,0.25,0
Sunitinib,ursodiol,4,0
Sunitinib,ursodiol,2,0
Sunitinib,ursodiol,1,0
Sunitinib,ursodiol,0.5,0
Sunitinib,ursodiol,0.25,0
Sunitinib,EvansBlue,4,0
Sunitinib,EvansBlue,2,0
Sunitinib,EvansBlue,1,1
Sunitinib,EvansBlue,0.5,1
Sunitinib,EvansBlue,0.25,0
Sunitinib,tannic_acid,4,0
Sunitinib,tannic_acid,2,0
Sunitinib,tannic_acid,1,0
Sunitinib,tannic_acid,0.5,0
Sunitinib,tannic_acid,0.25,0
Sunitinib,candesartan_cilexetil,4,0
Sunitinib,candesartan_cilexetil,2,0
Sunitinib,candesartan_cilexetil,1,0
Sunitinib,candesartan_cilexetil,0.5,0
Sunitinib,candesartan_cilexetil,0.25,0
Sunitinib,indomethacin,4,0
Sunitinib,indomethacin,2,0
Sunitinib,indomethacin,1,0
Sunitinib,indomethacin,0.5,0
Sunitinib,indomethacin,0.25,0
Sunitinib,folic acid,4,0
Sunitinib,folic acid,2,0
Sunitinib,folic acid,1,0
Sunitinib,folic acid,0.5,0
Sunitinib,folic acid,0.25,0
Sunitinib,neotame,4,0
Sunitinib,neotame,2,0
Sunitinib,neotame,1,0
Sunitinib,neotame,0.5,0
Sunitinib,neotame,0.25,0
Sunitinib,octyl_gallate,4,0
Sunitinib,octyl_gallate,2,0
Sunitinib,octyl_gallate,1,0
Sunitinib,octyl_gallate,0.5,0
Sunitinib,octyl_gallate,0.25,0
Selumetinib,Glycyrrhizin,4,0
Selumetinib,Glycyrrhizin,2,0
Selumetinib,Glycyrrhizin,1,0
Selumetinib,Glycyrrhizin,0.5,0
Selumetinib,Glycyrrhizin,0.25,0
Selumetinib,congo_red,4,0
Selumetinib,congo_red,2,0
Selumetinib,congo_red,1,0
Selumetinib,congo_red,0.5,0
